,X,Y,Z,n_points_0.01,corr_dim_0.01
399,0.031642,0.014094,-0.064929,75,3.690853609550256e-07
400,-0.06258,0.003676,-0.042202,124,6.102211301123089e-07
401,0.033255,0.014022,-0.060824,74,3.6416422280895857e-07
402,0.013902,0.006294,-0.077347,83,4.084544661235617e-07
403,-0.015644,0.031172,0.041129,101,4.970349527527678e-07
404,0.030136,0.015579,-0.063948,76,3.740064991010926e-07
405,0.028247,0.016053,-0.057932,72,3.543219465168246e-07
406,0.030565,0.015087,-0.049188,72,3.543219465168246e-07
407,0.032054,0.013808,-0.048126,68,3.3463739393255654e-07
408,0.047416,0.016014,-0.042346,66,3.247951176404225e-07
409,0.048952,0.016478,-0.032508,66,3.247951176404225e-07
410,0.048488,0.016328,-0.041027,70,3.4447967022469057e-07
411,0.046448,0.015951,-0.043864,64,3.149528413482885e-07
412,-0.019642,0.022556,0.056901,111,5.462463342134379e-07
413,-0.025906,0.021843,-0.033519,94,4.625869857302988e-07
414,-0.062147,0.009477,-0.037822,133,6.54511373426912e-07
415,0.043938,0.01397,-0.047827,59,2.9034715061795346e-07
416,0.048485,-0.033788,-0.006785,22,1.0826503921347417e-07
417,-0.06448,0.005819,-0.03881,106,5.216406434831029e-07
418,0.0517,0.013451,-0.041783,78,3.838487753932266e-07
419,0.052169,0.012822,-0.043823,85,4.182967424156957e-07
420,-0.02328,0.025236,0.058214,123,6.05299991966242e-07
421,0.05321,0.012395,-0.046986,92,4.5274470943816485e-07
422,-0.025343,0.024158,0.058637,121,5.95457715674108e-07
423,0.05405,0.01261,-0.049188,83,4.084544661235617e-07
424,0.049643,0.013804,-0.054398,65,3.198739794943556e-07
425,-0.051135,-0.03258,0.022826,20,9.842276292134017e-08
426,0.055223,0.011223,-0.049024,90,4.429024331460307e-07
427,0.047164,0.017271,-0.041415,62,3.051105650561545e-07
428,0.035675,0.013896,-0.047369,61,3.001894269100875e-07
429,0.04124,0.014067,-0.053369,52,2.558991835954844e-07
430,0.030881,0.014418,-0.057415,71,3.494008083707576e-07
